filename,original_filename,label,generic_name,generic_name_source,source,original_split,has_dosage_flag,quality_flag,drop_reason
ds2_train_P4657.jpg,P4657.jpg,omeprazole,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4658.jpg,P4658.jpg,ceevit,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4660.jpg,P4660.jpg,histacin,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4661.jpg,P4661.jpg,cabergol,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4663.jpg,P4663.jpg,hici,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4665.jpg,P4665.jpg,budicort,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4667.jpg,P4667.jpg,supp,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4668.jpg,P4668.jpg,supp,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4669.jpg,P4669.jpg,voltalin,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4670.jpg,P4670.jpg,diet,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4671.jpg,P4671.jpg,high,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4672.jpg,P4672.jpg,protein,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4673.jpg,P4673.jpg,diet,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4675.jpg,P4675.jpg,meropenem,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4676.jpg,P4676.jpg,vancomycin,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4677.jpg,P4677.jpg,omeprazole,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4678.jpg,P4678.jpg,p/c,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4679.jpg,P4679.jpg,ceevit,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4681.jpg,P4681.jpg,histacin,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4683.jpg,P4683.jpg,zif-ci,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4685.jpg,P4685.jpg,budicort,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4686.jpg,P4686.jpg,supp,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4687.jpg,P4687.jpg,voltalin,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4690.jpg,P4690.jpg,high,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4691.jpg,P4691.jpg,inj,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4692.jpg,P4692.jpg,zimax,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4694.jpg,P4694.jpg,syp,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4696.jpg,P4696.jpg,inj,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4699.jpg,P4699.jpg,kacin,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4700.jpg,P4700.jpg,meropenem,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4702.jpg,P4702.jpg,protein,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4703.jpg,P4703.jpg,diet,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4705.jpg,P4705.jpg,ceftazidime,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4706.jpg,P4706.jpg,clindacin,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4708.jpg,P4708.jpg,emistat,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4709.jpg,P4709.jpg,omeprazole,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4710.jpg,P4710.jpg,histacin,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4712.jpg,P4712.jpg,p/c,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4713.jpg,P4713.jpg,ceevit,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4714.jpg,P4714.jpg,supp,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4715.jpg,P4715.jpg,voltalin,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4716.jpg,P4716.jpg,high,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4717.jpg,P4717.jpg,diet,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4718.jpg,P4718.jpg,hansol,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4719.jpg,P4719.jpg,hansol,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4720.jpg,P4720.jpg,ceftazidime,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4722.jpg,P4722.jpg,emistat,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4723.jpg,P4723.jpg,omep,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4724.jpg,P4724.jpg,histacin,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4726.jpg,P4726.jpg,p/c,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4727.jpg,P4727.jpg,ceevit,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4728.jpg,P4728.jpg,supp,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4729.jpg,P4729.jpg,voltalin,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4731.jpg,P4731.jpg,trum-3,,unknown,ds2,train,True,needs_review,needs_review
ds2_train_P4732.jpg,P4732.jpg,kacin,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4733.jpg,P4733.jpg,solupred,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4734.jpg,P4734.jpg,omep,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4738.jpg,P4738.jpg,histal,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4740.jpg,P4740.jpg,diet,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4741.jpg,P4741.jpg,high,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4742.jpg,P4742.jpg,protein,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4743.jpg,P4743.jpg,diet,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4744.jpg,P4744.jpg,megaba,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4745.jpg,P4745.jpg,clindamycin,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4747.jpg,P4747.jpg,flamex,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4748.jpg,P4748.jpg,omeprazole,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4749.jpg,P4749.jpg,ceevit,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4751.jpg,P4751.jpg,histacin,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4752.jpg,P4752.jpg,voltalin,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4754.jpg,P4754.jpg,budicort,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4756.jpg,P4756.jpg,trum-3,,unknown,ds2,train,True,needs_review,needs_review
ds2_train_P4757.jpg,P4757.jpg,levofloxacin,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4758.jpg,P4758.jpg,omeprazole,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4759.jpg,P4759.jpg,emistat,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4762.jpg,P4762.jpg,solupred,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4763.jpg,P4763.jpg,solupred,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4764.jpg,P4764.jpg,vasco,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4766.jpg,P4766.jpg,histal,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4768.jpg,P4768.jpg,t-mycin,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4769.jpg,P4769.jpg,ointment,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4770.jpg,P4770.jpg,drop,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4771.jpg,P4771.jpg,mucolyt,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4773.jpg,P4773.jpg,nebulization,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4774.jpg,P4774.jpg,budicort,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4775.jpg,P4775.jpg,optimox,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4776.jpg,P4776.jpg,albutein,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4777.jpg,P4777.jpg,diet,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4778.jpg,P4778.jpg,high,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4779.jpg,P4779.jpg,protein,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4780.jpg,P4780.jpg,diet,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4782.jpg,P4782.jpg,aeropen,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4783.jpg,P4783.jpg,clindacin,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4785.jpg,P4785.jpg,emistat,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4786.jpg,P4786.jpg,omeprazole,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4788.jpg,P4788.jpg,histacin,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4789.jpg,P4789.jpg,voltalin,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4790.jpg,P4790.jpg,supp,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4791.jpg,P4791.jpg,diet,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4792.jpg,P4792.jpg,ceftazidime,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4793.jpg,P4793.jpg,clindacin,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4794.jpg,P4794.jpg,nalbun,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4795.jpg,P4795.jpg,emistat,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4796.jpg,P4796.jpg,omep,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4798.jpg,P4798.jpg,ceevit,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4800.jpg,P4800.jpg,histacin,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4801.jpg,P4801.jpg,meropen,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4802.jpg,P4802.jpg,clindacin,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4803.jpg,P4803.jpg,histal,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4804.jpg,P4804.jpg,vasco,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4806.jpg,P4806.jpg,emistat,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4807.jpg,P4807.jpg,nalbun,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4808.jpg,P4808.jpg,diet,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4809.jpg,P4809.jpg,liberts,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4810.jpg,P4810.jpg,meropen,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4811.jpg,P4811.jpg,clindacin,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4812.jpg,P4812.jpg,reset,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4813.jpg,P4813.jpg,histal,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4814.jpg,P4814.jpg,vasco,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4815.jpg,P4815.jpg,xinc,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4816.jpg,P4816.jpg,nalbun-1,,unknown,ds2,train,True,needs_review,needs_review
ds2_train_P4817.jpg,P4817.jpg,emistat,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4818.jpg,P4818.jpg,voltalin,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4819.jpg,P4819.jpg,diet,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4820.jpg,P4820.jpg,high,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4821.jpg,P4821.jpg,protein,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4822.jpg,P4822.jpg,libott,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4823.jpg,P4823.jpg,meropen,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4824.jpg,P4824.jpg,omeprazole,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4825.jpg,P4825.jpg,emistat,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4826.jpg,P4826.jpg,nalbun-1,,unknown,ds2,train,True,needs_review,needs_review
ds2_train_P4828.jpg,P4828.jpg,vasco,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4830.jpg,P4830.jpg,histal,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4832.jpg,P4832.jpg,nebulization,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4834.jpg,P4834.jpg,budicort,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4835.jpg,P4835.jpg,clindacin,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4836.jpg,P4836.jpg,liberts,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4838.jpg,P4838.jpg,omep,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4839.jpg,P4839.jpg,nalbun-1,,unknown,ds2,train,True,needs_review,needs_review
ds2_train_P4840.jpg,P4840.jpg,emistat,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4842.jpg,P4842.jpg,histal,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4843.jpg,P4843.jpg,vasco,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4845.jpg,P4845.jpg,diet,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4846.jpg,P4846.jpg,high,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4847.jpg,P4847.jpg,protein,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4848.jpg,P4848.jpg,liberts,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4850.jpg,P4850.jpg,omep,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4851.jpg,P4851.jpg,nalbun-2.1,,unknown,ds2,train,True,needs_review,needs_review
ds2_train_P4852.jpg,P4852.jpg,emistat,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4853.jpg,P4853.jpg,high,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4854.jpg,P4854.jpg,protein,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4855.jpg,P4855.jpg,meropen,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4856.jpg,P4856.jpg,liberts,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4858.jpg,P4858.jpg,cosec,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4859.jpg,P4859.jpg,nalbun-1,,unknown,ds2,train,True,needs_review,needs_review
ds2_train_P4860.jpg,P4860.jpg,emistat,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4861.jpg,P4861.jpg,vasco,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4863.jpg,P4863.jpg,histal,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4864.jpg,P4864.jpg,meropenem,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4865.jpg,P4865.jpg,moxibac,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4866.jpg,P4866.jpg,omeprazole,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4867.jpg,P4867.jpg,nalbun-2,,unknown,ds2,train,True,needs_review,needs_review
ds2_train_P4868.jpg,P4868.jpg,emistat,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4870.jpg,P4870.jpg,xinc,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4871.jpg,P4871.jpg,ointment,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4872.jpg,P4872.jpg,voltalin,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4873.jpg,P4873.jpg,meropenem,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4874.jpg,P4874.jpg,nalbun-2,,unknown,ds2,train,True,needs_review,needs_review
ds2_train_P4875.jpg,P4875.jpg,atlin,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4876.jpg,P4876.jpg,histacin,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4878.jpg,P4878.jpg,ceevit,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4880.jpg,P4880.jpg,budicort,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4881.jpg,P4881.jpg,nebulization,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4884.jpg,P4884.jpg,emistat,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4886.jpg,P4886.jpg,histacin,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4889.jpg,P4889.jpg,budicort,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4890.jpg,P4890.jpg,nebulization,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4891.jpg,P4891.jpg,voltalin,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4893.jpg,P4893.jpg,emistat,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4894.jpg,P4894.jpg,high,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4895.jpg,P4895.jpg,protein,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4896.jpg,P4896.jpg,omep,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4898.jpg,P4898.jpg,emistat,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4900.jpg,P4900.jpg,ceevit,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4901.jpg,P4901.jpg,histacin,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4903.jpg,P4903.jpg,emistat,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4904.jpg,P4904.jpg,omeprazole,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4906.jpg,P4906.jpg,ceevit,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4908.jpg,P4908.jpg,histacin,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4911.jpg,P4911.jpg,budicort,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4912.jpg,P4912.jpg,ointment,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4913.jpg,P4913.jpg,voltalin,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4915.jpg,P4915.jpg,ceftazidime,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4917.jpg,P4917.jpg,emistat,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4918.jpg,P4918.jpg,omeprazole,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4920.jpg,P4920.jpg,solupred,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4921.jpg,P4921.jpg,clexane,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4922.jpg,P4922.jpg,ceevit,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4924.jpg,P4924.jpg,histacin,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4925.jpg,P4925.jpg,nebulization,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4927.jpg,P4927.jpg,budicort,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4928.jpg,P4928.jpg,mefanide,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4929.jpg,P4929.jpg,bactrocin,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4930.jpg,P4930.jpg,ointment,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4931.jpg,P4931.jpg,voltalin,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4932.jpg,P4932.jpg,supp,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4934.jpg,P4934.jpg,ceftriaxone,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4935.jpg,P4935.jpg,protein,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4936.jpg,P4936.jpg,filnet,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4938.jpg,P4938.jpg,nexpro,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4939.jpg,P4939.jpg,onaseron,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4941.jpg,P4941.jpg,vasco,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4942.jpg,P4942.jpg,toco,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4945.jpg,P4945.jpg,histacin,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4946.jpg,P4946.jpg,meropen,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4948.jpg,P4948.jpg,emistat,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4949.jpg,P4949.jpg,omep,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4950.jpg,P4950.jpg,p/c,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4951.jpg,P4951.jpg,histacin,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4952.jpg,P4952.jpg,xinc,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4953.jpg,P4953.jpg,ceevit,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4954.jpg,P4954.jpg,supp,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4955.jpg,P4955.jpg,voltalin,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4956.jpg,P4956.jpg,supp,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4958.jpg,P4958.jpg,ascoson,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4962.jpg,P4962.jpg,onaseron,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4964.jpg,P4964.jpg,vasco,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4965.jpg,P4965.jpg,histal,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4966.jpg,P4966.jpg,toco,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4967.jpg,P4967.jpg,ceftriaxone,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4968.jpg,P4968.jpg,ceftriaxone,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4970.jpg,P4970.jpg,emistat,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4971.jpg,P4971.jpg,omeprazole,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4972.jpg,P4972.jpg,voltalin,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4974.jpg,P4974.jpg,tab,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4976.jpg,P4976.jpg,ceevit,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4978.jpg,P4978.jpg,normal,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4979.jpg,P4979.jpg,ceftriaxone,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4980.jpg,P4980.jpg,omeprazole,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4984.jpg,P4984.jpg,ceevit,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4988.jpg,P4988.jpg,emistat,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4989.jpg,P4989.jpg,omeprazole,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4990.jpg,P4990.jpg,voltalin,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4992.jpg,P4992.jpg,histacin,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4993.jpg,P4993.jpg,ceevit,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4995.jpg,P4995.jpg,amdoral,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4996.jpg,P4996.jpg,diet,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4997.jpg,P4997.jpg,osec,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P4999.jpg,P4999.jpg,amdocal,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P5001.jpg,P5001.jpg,histacin,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P5003.jpg,P5003.jpg,vasco,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P5004.jpg,P5004.jpg,voltalin,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P5005.jpg,P5005.jpg,diet,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P5006.jpg,P5006.jpg,diabetic,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P5007.jpg,P5007.jpg,diet,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P5008.jpg,P5008.jpg,cefaclav,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P5009.jpg,P5009.jpg,p/c,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P5011.jpg,P5011.jpg,histacin,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P5012.jpg,P5012.jpg,ceevit,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P5014.jpg,P5014.jpg,amdocal,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P5015.jpg,P5015.jpg,tab,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P5017.jpg,P5017.jpg,v-cal-2,,unknown,ds2,train,True,needs_review,needs_review
ds2_train_P5019.jpg,P5019.jpg,dulox,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P5020.jpg,P5020.jpg,metaconil,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P5022.jpg,P5022.jpg,tryptin,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P5024.jpg,P5024.jpg,clarin,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P5025.jpg,P5025.jpg,acron,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P5026.jpg,P5026.jpg,doxva,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P5027.jpg,P5027.jpg,t-mahon,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P5028.jpg,P5028.jpg,mucolyt,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P5029.jpg,P5029.jpg,betaloc,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P5030.jpg,P5030.jpg,nexe,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P5031.jpg,P5031.jpg,anadol,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P5032.jpg,P5032.jpg,algin,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P5033.jpg,P5033.jpg,kacin,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P5034.jpg,P5034.jpg,emi-xit,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P5035.jpg,P5035.jpg,nexe,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P5036.jpg,P5036.jpg,don-a,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P5038.jpg,P5038.jpg,nexe,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P5039.jpg,P5039.jpg,coral,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P5042.jpg,P5042.jpg,nexe,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P5043.jpg,P5043.jpg,rupa,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P5044.jpg,P5044.jpg,nexe,,unknown,ds2,train,False,needs_review,needs_review
ds2_train_P5047.jpg,P5047.jpg,texit,,unknown,ds2,train,False,needs_review,needs_review
