filename,original_filename,label,generic_name,generic_name_source,source,original_split,has_dosage_flag,quality_flag
ds2_train_P1372.jpg,P1372.jpg,Ecoxib,,unknown,ds2,train,False,ok
ds2_test_P0327.jpg,P0327.jpg,Vonocab,,unknown,ds2,test,False,ok
ds1_train_604.png,604.png,Bicozin,Vitamin B Complex + Zinc,source,ds1,train,False,ok
ds2_train_P4397.jpg,P4397.jpg,Histacin,,unknown,ds2,train,False,ok
ds2_test_P0204.jpg,P0204.jpg,Rifagut,,unknown,ds2,test,False,ok
ds1_train_1903.png,1903.png,Maxpro,Esomeprazole,source,ds1,train,False,ok
ds1_train_982.png,982.png,Disopan,Clonazepam,source,ds1,train,False,ok
ds1_val_746.png,746.png,Tridosil,Azithromycin Dihydrate,source,ds1,val,False,ok
ds2_train_P2011.jpg,P2011.jpg,Zovic Gold,,unknown,ds2,train,False,ok
ds2_train_P3753.jpg,P3753.jpg,Folison,,unknown,ds2,train,False,ok
ds1_train_2036.png,2036.png,Monas,Montelukast Sodium,source,ds1,train,False,ok
ds1_test_448.png,448.png,Lumona,Montelukast Sodium,source,ds1,test,False,ok
ds2_train_P1709.jpg,P1709.jpg,Aximcy,,unknown,ds2,train,False,ok
ds1_train_3021.png,3021.png,Trilock,Montelukast Sodium,source,ds1,train,False,ok
ds2_train_P3539.jpg,P3539.jpg,Voltalin,,unknown,ds2,train,False,ok
ds1_train_2937.png,2937.png,Telfast,Fexofenadine Hydrochloride,source,ds1,train,False,ok
ds2_train_P4053.jpg,P4053.jpg,Flamex,,unknown,ds2,train,False,ok
ds1_val_508.png,508.png,Monas,Montelukast Sodium,source,ds1,val,False,ok
ds2_train_P2329.jpg,P2329.jpg,Geoton,,unknown,ds2,train,False,ok
ds2_train_P4221.jpg,P4221.jpg,Diet,,unknown,ds2,train,False,ok
ds2_train_P1992.jpg,P1992.jpg,Ecerhimu,,unknown,ds2,train,False,ok
ds1_train_902.png,902.png,Diflu,Fluconazole,source,ds1,train,False,ok
ds1_test_14.png,14.png,Ace,Paracetamol,source,ds1,test,False,ok
ds1_val_9.png,9.png,Aceta,Paracetamol,source,ds1,val,False,ok
ds1_test_84.png,84.png,Az,Azithromycin Dihydrate,source,ds1,test,False,ok
ds1_train_1745.png,1745.png,Lucan-R,Fluconazole,source,ds1,train,False,ok
ds2_train_P1348.jpg,P1348.jpg,Don A,,unknown,ds2,train,False,ok
ds1_train_33.png,33.png,Aceta,Paracetamol,source,ds1,train,False,ok
ds2_test_P0685.jpg,P0685.jpg,Alfane,,unknown,ds2,test,False,ok
ds2_test_P0972.jpg,P0972.jpg,Deuxil,,unknown,ds2,test,False,ok
ds1_train_2456.png,2456.png,Omastin,Fluconazole,source,ds1,train,False,ok
ds1_train_557.png,557.png,Bacmax,Baclofen,source,ds1,train,False,ok
ds2_train_P2881.jpg,P2881.jpg,Norestin,,unknown,ds2,train,False,ok
ds1_test_661.png,661.png,Rhinil,Cetirizine Hydrochloride,source,ds1,test,False,ok
ds2_test_P1061.jpg,P1061.jpg,Asynta,,unknown,ds2,test,False,ok
ds2_train_P1289.jpg,P1289.jpg,Fusil Plm,,unknown,ds2,train,False,ok
ds1_train_1313.png,1313.png,Filmet,Metronidazole,source,ds1,train,False,ok
ds2_train_P1430.jpg,P1430.jpg,Flugal,Fluconazole,auto,ds2,train,False,ok
ds1_train_651.png,651.png,Canazole,Fluconazole,source,ds1,train,False,ok
ds1_test_290.png,290.png,Fenadin,Fexofenadine Hydrochloride,source,ds1,test,False,ok
ds2_train_P3811.jpg,P3811.jpg,Omeprazole,,unknown,ds2,train,False,ok
ds1_train_715.png,715.png,Candinil,Fluconazole,source,ds1,train,False,ok
ds2_train_P2308.jpg,P2308.jpg,Bilista,,unknown,ds2,train,False,ok
ds1_train_1617.png,1617.png,Ketotab,Ketoconazole (Tablet),source,ds1,train,False,ok
ds1_train_2526.png,2526.png,Progut,Esomeprazole,source,ds1,train,False,ok
ds1_train_2800.png,2800.png,Rozith,Azithromycin Dihydrate,source,ds1,train,False,ok
ds1_test_57.png,57.png,Axodin,Fexofenadine Hydrochloride,source,ds1,test,False,ok
ds2_train_P3597.jpg,P3597.jpg,Iracet,,unknown,ds2,train,False,ok
ds2_train_P2224.jpg,P2224.jpg,Fentizol,,unknown,ds2,train,False,ok
ds2_train_P1271.jpg,P1271.jpg,m-lucas 10,,unknown,ds2,train,True,ok
ds2_train_P5334.jpg,P5334.jpg,Macrobac,,unknown,ds2,train,False,ok
ds1_test_401.png,401.png,Ketotab,Ketoconazole (Tablet),source,ds1,test,False,ok
ds1_test_166.png,166.png,Canazole,Fluconazole,source,ds1,test,False,ok
ds1_test_32.png,32.png,Amodis,Metronidazole,source,ds1,test,False,ok
ds1_train_786.png,786.png,Conaz,Fluconazole,source,ds1,train,False,ok
ds1_val_554.png,554.png,Napa,Paracetamol,source,ds1,val,False,ok
ds2_train_P4308.jpg,P4308.jpg,Maxpro,Esomeprazole,auto,ds2,train,False,ok
ds2_train_P2685.jpg,P2685.jpg,Esotil,,unknown,ds2,train,False,ok
ds1_train_1688.png,1688.png,Leptic,Clonazepam,source,ds1,train,False,ok
ds1_test_201.png,201.png,Dancel,Ketoconazole (Shampoo),source,ds1,test,False,ok
ds1_test_458.png,458.png,M-Kast,Montelukast Sodium,source,ds1,test,False,ok
ds2_train_P2569.jpg,P2569.jpg,Bexitrol,,unknown,ds2,train,False,ok
ds2_train_P2788.jpg,P2788.jpg,Remmo,,unknown,ds2,train,False,ok
ds2_train_P2180.jpg,P2180.jpg,Barmax,,unknown,ds2,train,False,ok
ds1_val_319.png,319.png,Fexo,Fexofenadine Hydrochloride,source,ds1,val,False,ok
ds2_train_P2988.jpg,P2988.jpg,Othera,,unknown,ds2,train,False,ok
ds1_train_2638.png,2638.png,Renova,Paracetamol,source,ds1,train,False,ok
ds1_train_2334.png,2334.png,Nidazyl,Metronidazole,source,ds1,train,False,ok
ds2_test_P0551.jpg,P0551.jpg,Seko,,unknown,ds2,test,False,ok
ds2_test_P0050.jpg,P0050.jpg,CORTAN,,unknown,ds2,test,False,ok
ds1_val_41.png,41.png,Atrizin,Cetirizine Hydrochloride,source,ds1,val,False,ok
ds2_train_P4405.jpg,P4405.jpg,Ceftriaxone,,unknown,ds2,train,False,ok
ds1_train_296.png,296.png,Azyth,Azithromycin Dihydrate,source,ds1,train,False,ok
ds2_train_P2869.jpg,P2869.jpg,Nexum,Esomeprazole,auto,ds2,train,False,ok
ds1_train_907.png,907.png,Diflu,Fluconazole,source,ds1,train,False,ok
ds2_train_P2475.jpg,P2475.jpg,Synogen,,unknown,ds2,train,False,ok
ds1_train_132.png,132.png,Amodis,Metronidazole,source,ds1,train,False,ok
ds2_train_P3278.jpg,P3278.jpg,Cotnim,,unknown,ds2,train,False,ok
ds1_test_485.png,485.png,Metro,Metronidazole,source,ds1,test,False,ok
ds2_test_P0614.jpg,P0614.jpg,Bilan,,unknown,ds2,test,False,ok
ds2_train_P2199.jpg,P2199.jpg,Reelife,,unknown,ds2,train,False,ok
ds1_train_2340.png,2340.png,Nidazyl,Metronidazole,source,ds1,train,False,ok
ds2_test_P0221.jpg,P0221.jpg,Elodep 5,,unknown,ds2,test,True,ok
ds1_train_1446.png,1446.png,Flexilax,Baclofen,source,ds1,train,False,ok
ds1_train_136.png,136.png,Amodis,Metronidazole,source,ds1,train,False,ok
ds1_train_2916.png,2916.png,Tamen,Paracetamol,source,ds1,train,False,ok
ds2_train_P3550.jpg,P3550.jpg,Capsule,,unknown,ds2,train,False,ok
ds1_train_1196.png,1196.png,Fenadin,Fexofenadine Hydrochloride,source,ds1,train,False,ok
ds1_test_777.png,777.png,Zithrin,Azithromycin Dihydrate,source,ds1,test,False,ok
ds1_train_2252.png,2252.png,Nexcap,Esomeprazole,source,ds1,train,False,ok
ds2_train_P2737.jpg,P2737.jpg,Nexe,,unknown,ds2,train,False,ok
ds2_test_P0608.jpg,P0608.jpg,Xinc,,unknown,ds2,test,False,ok
ds2_test_P0566.jpg,P0566.jpg,Montelon,,unknown,ds2,test,False,ok
ds2_train_P3621.jpg,P3621.jpg,Iracet,,unknown,ds2,train,False,ok
ds2_test_P0702.jpg,P0702.jpg,Xyril,,unknown,ds2,test,False,ok
ds1_test_313.png,313.png,Fexo,Fexofenadine Hydrochloride,source,ds1,test,False,ok
ds2_train_P4193.jpg,P4193.jpg,Alcet,,unknown,ds2,train,False,ok
ds1_train_912.png,912.png,Diflu,Fluconazole,source,ds1,train,False,ok
ds1_train_1001.png,1001.png,Esonix,Esomeprazole,source,ds1,train,False,ok
ds2_train_P2723.jpg,P2723.jpg,Napa,Paracetamol,auto,ds2,train,False,ok
ds2_train_P2344.jpg,P2344.jpg,Norim D,,unknown,ds2,train,False,ok
ds1_train_555.png,555.png,Bacmax,Baclofen,source,ds1,train,False,ok
ds1_train_1404.png,1404.png,Flexibac,Baclofen,source,ds1,train,False,ok
ds1_val_645.png,645.png,Provair,Montelukast Sodium,source,ds1,val,False,ok
ds1_train_2473.png,2473.png,Omastin,Fluconazole,source,ds1,train,False,ok
ds2_train_P2248.jpg,P2248.jpg,Flugal,Fluconazole,auto,ds2,train,False,ok
ds1_test_214.png,214.png,Denixil,Clonazepam,source,ds1,test,False,ok
ds1_train_2594.png,2594.png,Provair,Montelukast Sodium,source,ds1,train,False,ok
ds1_val_103.png,103.png,Backtone,Baclofen,source,ds1,val,False,ok
ds1_val_455.png,455.png,M-Kast,Montelukast Sodium,source,ds1,val,False,ok
ds2_train_P1932.jpg,P1932.jpg,Ecosprin,,unknown,ds2,train,False,ok
ds1_test_300.png,300.png,Fexofast,Fexofenadine Hydrochloride,source,ds1,test,False,ok
ds1_val_270.png,270.png,Etizin,Cetirizine Hydrochloride,source,ds1,val,False,ok
ds1_train_2408.png,2408.png,Odmon,Montelukast Sodium,source,ds1,train,False,ok
ds2_train_P3337.jpg,P3337.jpg,Rivotril,Clonazepam,auto,ds2,train,False,ok
ds1_train_1880.png,1880.png,Maxpro,Esomeprazole,source,ds1,train,False,ok
ds2_train_P2086.jpg,P2086.jpg,Lutilax 24,,unknown,ds2,train,True,ok
ds2_train_P2682.jpg,P2682.jpg,Etorix,,unknown,ds2,train,False,ok
ds1_test_410.png,410.png,Ketozol,Ketoconazole (Shampoo),source,ds1,test,False,ok
ds1_train_2658.png,2658.png,Rhinil,Cetirizine Hydrochloride,source,ds1,train,False,ok
ds2_train_P4552.jpg,P4552.jpg,zinc b,,unknown,ds2,train,False,ok
ds1_val_169.png,169.png,Canazole,Fluconazole,source,ds1,val,False,ok
ds1_test_162.png,162.png,Canazole,Fluconazole,source,ds1,test,False,ok
ds1_train_1008.png,1008.png,Esonix,Esomeprazole,source,ds1,train,False,ok
ds1_test_3.png,3.png,Aceta,Paracetamol,source,ds1,test,False,ok
ds1_test_634.png,634.png,Progut,Esomeprazole,source,ds1,test,False,ok
ds2_test_P0170.jpg,P0170.jpg,Cortan,,unknown,ds2,test,False,ok
ds2_train_P1129.jpg,P1129.jpg,hulilax 24,,unknown,ds2,train,True,ok
ds2_train_P1139.jpg,P1139.jpg,Dexter,,unknown,ds2,train,False,ok
ds1_train_14.png,14.png,Aceta,Paracetamol,source,ds1,train,False,ok
ds1_train_318.png,318.png,Azyth,Azithromycin Dihydrate,source,ds1,train,False,ok
ds2_train_P2197.jpg,P2197.jpg,Dexter,,unknown,ds2,train,False,ok
ds1_train_791.png,791.png,Conaz,Fluconazole,source,ds1,train,False,ok
ds1_test_409.png,409.png,Ketotab,Ketoconazole (Tablet),source,ds1,test,False,ok
ds1_train_1915.png,1915.png,Maxpro,Esomeprazole,source,ds1,train,False,ok
ds1_train_155.png,155.png,Amodis,Metronidazole,source,ds1,train,False,ok
ds1_train_2842.png,2842.png,Sergel,Esomeprazole,source,ds1,train,False,ok
ds1_train_1042.png,1042.png,Esoral,Esomeprazole,source,ds1,train,False,ok
ds2_train_P1210.jpg,P1210.jpg,Ubi Core,,unknown,ds2,train,False,ok
ds1_train_324.png,324.png,Az,Azithromycin Dihydrate,source,ds1,train,False,ok
ds2_train_P2230.jpg,P2230.jpg,Aristovil-B,,unknown,ds2,train,False,ok
ds1_train_2588.png,2588.png,Provair,Montelukast Sodium,source,ds1,train,False,ok
ds1_train_2769.png,2769.png,Romycin,Azithromycin Dihydrate (Ophthalmic),source,ds1,train,False,ok
ds1_train_2894.png,2894.png,Tamen,Paracetamol,source,ds1,train,False,ok
ds2_train_P1296.jpg,P1296.jpg,Tab.Aristovif-3,,unknown,ds2,train,True,ok
ds2_train_P4351.jpg,P4351.jpg,Comet,,unknown,ds2,train,False,ok
ds2_train_P3614.jpg,P3614.jpg,Syrup,,unknown,ds2,train,False,ok
ds2_train_P1836.jpg,P1836.jpg,Biscor 5,,unknown,ds2,train,True,ok
ds2_test_P0863.jpg,P0863.jpg,Nexum,Esomeprazole,auto,ds2,test,False,ok
ds2_train_P3599.jpg,P3599.jpg,Syrup,,unknown,ds2,train,False,ok
ds1_test_373.png,373.png,Flugal,Fluconazole,source,ds1,test,False,ok
ds2_test_P0695.jpg,P0695.jpg,Flamfix,,unknown,ds2,test,False,ok
ds2_train_P2359.jpg,P2359.jpg,Rotinaf fote,,unknown,ds2,train,False,ok
ds2_train_P2744.jpg,P2744.jpg,Napronex,,unknown,ds2,train,False,ok
ds2_train_P4361.jpg,P4361.jpg,CBC,,unknown,ds2,train,False,ok
ds1_train_163.png,163.png,Atrizin,Cetirizine Hydrochloride,source,ds1,train,False,ok
ds2_test_P0046.jpg,P0046.jpg,Omep,,unknown,ds2,test,False,ok
ds2_train_P1985.jpg,P1985.jpg,Dexter,,unknown,ds2,train,False,ok
ds2_train_P1602.jpg,P1602.jpg,Eslilex,,unknown,ds2,train,False,ok
ds2_test_P0073.jpg,P0073.jpg,Apeelo,,unknown,ds2,test,False,ok
ds1_train_2944.png,2944.png,Telfast,Fexofenadine Hydrochloride,source,ds1,train,False,ok
ds2_test_P0572.jpg,P0572.jpg,Xyflo,,unknown,ds2,test,False,ok
ds2_test_P0212.jpg,P0212.jpg,Zolfin,,unknown,ds2,test,False,ok
ds2_train_P1539.jpg,P1539.jpg,Pli 50,,unknown,ds2,train,True,ok
ds2_train_P2710.jpg,P2710.jpg,Torix,,unknown,ds2,train,False,ok
ds2_test_P0834.jpg,P0834.jpg,Nexum,Esomeprazole,auto,ds2,test,False,ok
ds1_train_2457.png,2457.png,Omastin,Fluconazole,source,ds1,train,False,ok
ds2_test_P0750.jpg,P0750.jpg,montene,Montelukast Sodium,auto,ds2,test,False,ok
ds2_test_P0339.jpg,P0339.jpg,Ruchigold,,unknown,ds2,test,False,ok
ds2_train_P3855.jpg,P3855.jpg,Injection,,unknown,ds2,train,False,ok
ds2_test_P1032.jpg,P1032.jpg,don A,,unknown,ds2,test,False,ok
ds1_train_1367.png,1367.png,Flamyd,Metronidazole,source,ds1,train,False,ok
ds2_train_P5287.jpg,P5287.jpg,progut,Esomeprazole,auto,ds2,train,False,ok
ds1_train_831.png,831.png,Dancel,Ketoconazole (Shampoo),source,ds1,train,False,ok
ds2_train_P2299.jpg,P2299.jpg,Neuro-B,,unknown,ds2,train,False,ok
ds1_train_2077.png,2077.png,Montair,Montelukast Sodium,source,ds1,train,False,ok
ds2_train_P4746.jpg,P4746.jpg,napa,Paracetamol,auto,ds2,train,False,ok
ds1_train_2507.png,2507.png,Opton,Esomeprazole,source,ds1,train,False,ok
ds1_train_1466.png,1466.png,Flexilax,Baclofen,source,ds1,train,False,ok
ds2_train_P3225.jpg,P3225.jpg,Abasaglar,,unknown,ds2,train,False,ok
ds1_train_1406.png,1406.png,Flexibac,Baclofen,source,ds1,train,False,ok
ds2_train_P4528.jpg,P4528.jpg,Fexofast,Fexofenadine Hydrochloride,auto,ds2,train,False,ok
ds2_train_P1328.jpg,P1328.jpg,Tab. Calboral,,unknown,ds2,train,False,ok
ds2_train_P1608.jpg,P1608.jpg,Norium,,unknown,ds2,train,False,ok
ds2_train_P4959.jpg,P4959.jpg,5% dns,,unknown,ds2,train,True,ok
ds1_train_1837.png,1837.png,M-Kast,Montelukast Sodium,source,ds1,train,False,ok
ds2_test_P0076.jpg,P0076.jpg,Mixit,,unknown,ds2,test,False,ok
ds1_train_2527.png,2527.png,Progut,Esomeprazole,source,ds1,train,False,ok
ds2_train_P4281.jpg,P4281.jpg,Tablet,,unknown,ds2,train,False,ok
ds1_train_2732.png,2732.png,Rivotril,Clonazepam,source,ds1,train,False,ok
ds1_train_1440.png,1440.png,Flexilax,Baclofen,source,ds1,train,False,ok
ds2_train_P1506.jpg,P1506.jpg,Flexinor,,unknown,ds2,train,False,ok
ds2_train_P3181.jpg,P3181.jpg,Glasin,,unknown,ds2,train,False,ok
ds1_train_377.png,377.png,Bacaid,Baclofen,source,ds1,train,False,ok
ds2_train_P2914.jpg,P2914.jpg,Neuro-B,,unknown,ds2,train,False,ok
ds2_train_P3669.jpg,P3669.jpg,Remac,,unknown,ds2,train,False,ok
ds1_train_1718.png,1718.png,Leptic,Clonazepam,source,ds1,train,False,ok
ds2_test_P1055.jpg,P1055.jpg,Barbit,,unknown,ds2,test,False,ok
ds1_train_1766.png,1766.png,Lumona,Montelukast Sodium,source,ds1,train,False,ok
ds2_test_P0817.jpg,P0817.jpg,Folzin,,unknown,ds2,test,False,ok
ds2_train_P3314.jpg,P3314.jpg,Napa,Paracetamol,auto,ds2,train,False,ok
ds1_train_2140.png,2140.png,Montex,Montelukast Sodium,source,ds1,train,False,ok
ds2_train_P3913.jpg,P3913.jpg,Tablet,,unknown,ds2,train,False,ok
ds1_train_836.png,836.png,Dancel,Ketoconazole (Shampoo),source,ds1,train,False,ok
ds2_test_P1003.jpg,P1003.jpg,Emazid,,unknown,ds2,test,False,ok
ds2_train_P3269.jpg,P3269.jpg,Napa,Paracetamol,auto,ds2,train,False,ok
ds1_train_1124.png,1124.png,Exium,Esomeprazole,source,ds1,train,False,ok
ds2_train_P3796.jpg,P3796.jpg,Injection,,unknown,ds2,train,False,ok
ds1_train_1117.png,1117.png,Etizin,Cetirizine Hydrochloride,source,ds1,train,False,ok
ds1_train_234.png,234.png,Axodin,Fexofenadine Hydrochloride,source,ds1,train,False,ok
ds1_train_1778.png,1778.png,Lumona,Montelukast Sodium,source,ds1,train,False,ok
ds2_test_P0951.jpg,P0951.jpg,Fenix,,unknown,ds2,test,False,ok
ds1_train_37.png,37.png,Aceta,Paracetamol,source,ds1,train,False,ok
ds2_train_P2754.jpg,P2754.jpg,Napa One,,unknown,ds2,train,False,ok
ds2_train_P1748.jpg,P1748.jpg,Dexilend,,unknown,ds2,train,False,ok
ds1_train_3002.png,3002.png,Trilock,Montelukast Sodium,source,ds1,train,False,ok
ds2_train_P2194.jpg,P2194.jpg,Estes,,unknown,ds2,train,False,ok
ds1_test_759.png,759.png,Trilock,Montelukast Sodium,source,ds1,test,False,ok
ds2_train_P2909.jpg,P2909.jpg,Neuro-B,,unknown,ds2,train,False,ok
ds1_train_2124.png,2124.png,Montex,Montelukast Sodium,source,ds1,train,False,ok
ds1_train_1345.png,1345.png,Fixal,Fexofenadine Hydrochloride,source,ds1,train,False,ok
ds1_train_2770.png,2770.png,Romycin,Azithromycin Dihydrate (Ophthalmic),source,ds1,train,False,ok
ds2_train_P2815.jpg,P2815.jpg,Calcor-D,,unknown,ds2,train,False,ok
ds1_train_1397.png,1397.png,Flamyd,Metronidazole,source,ds1,train,False,ok
ds1_train_896.png,896.png,Diflu,Fluconazole,source,ds1,train,False,ok
ds2_train_P1251.jpg,P1251.jpg,Reconil,,unknown,ds2,train,False,ok
ds2_train_P2736.jpg,P2736.jpg,Voltalin -D,,unknown,ds2,train,False,ok
ds2_train_P4044.jpg,P4044.jpg,Tablet,,unknown,ds2,train,False,ok
ds1_test_519.png,519.png,Montair,Montelukast Sodium,source,ds1,test,False,ok
ds1_train_560.png,560.png,Beklo,Baclofen,source,ds1,train,False,ok
ds1_test_368.png,368.png,Flexilax,Baclofen,source,ds1,test,False,ok
ds1_train_1413.png,1413.png,Flexibac,Baclofen,source,ds1,train,False,ok
ds1_train_929.png,929.png,Dinafex,Fexofenadine Hydrochloride,source,ds1,train,False,ok
ds2_train_P1126.jpg,P1126.jpg,Dexter 60,,unknown,ds2,train,True,ok
ds2_train_P2419.jpg,P2419.jpg,Nexe mups,,unknown,ds2,train,False,ok
ds1_val_621.png,621.png,Opton,Esomeprazole,source,ds1,val,False,ok
ds2_train_P2930.jpg,P2930.jpg,Purifen,,unknown,ds2,train,False,ok
ds1_train_570.png,570.png,Beklo,Baclofen,source,ds1,train,False,ok
ds2_train_P3961.jpg,P3961.jpg,Bicozin,Vitamin B Complex + Zinc,auto,ds2,train,False,ok
ds1_train_2288.png,2288.png,Nexum,Esomeprazole,source,ds1,train,False,ok
ds2_test_P0584.jpg,P0584.jpg,Diaryl,,unknown,ds2,test,False,ok
ds1_test_24.png,24.png,Alatrol,Cetirizine Hydrochloride,source,ds1,test,False,ok
ds2_train_P2962.jpg,P2962.jpg,Neuro-B,,unknown,ds2,train,False,ok
ds2_test_P0847.jpg,P0847.jpg,Nexum,Esomeprazole,auto,ds2,test,False,ok
ds1_val_395.png,395.png,Ketoral,Ketoconazole (Tablet),source,ds1,val,False,ok
ds1_train_855.png,855.png,Denixil,Clonazepam,source,ds1,train,False,ok
ds1_test_370.png,370.png,Flugal,Fluconazole,source,ds1,test,False,ok
ds2_train_P2159.jpg,P2159.jpg,Uric Acid,,unknown,ds2,train,False,ok
ds2_train_P4293.jpg,P4293.jpg,Syrup,,unknown,ds2,train,False,ok
ds2_test_P0507.jpg,P0507.jpg,Amilin,,unknown,ds2,test,False,ok
ds2_train_P2553.jpg,P2553.jpg,Maxigam E/D,,unknown,ds2,train,False,ok
ds1_train_2905.png,2905.png,Tamen,Paracetamol,source,ds1,train,False,ok
ds1_train_545.png,545.png,Bacmax,Baclofen,source,ds1,train,False,ok
ds2_train_P4396.jpg,P4396.jpg,Tablet,,unknown,ds2,train,False,ok
ds1_test_716.png,716.png,Sergel,Esomeprazole,source,ds1,test,False,ok
ds1_train_1125.png,1125.png,Exium,Esomeprazole,source,ds1,train,False,ok
ds1_train_2352.png,2352.png,Nidazyl,Metronidazole,source,ds1,train,False,ok
ds1_test_548.png,548.png,Napa Extend,Paracetamol,source,ds1,test,False,ok
ds1_test_366.png,366.png,Flexilax,Baclofen,source,ds1,test,False,ok
ds1_train_1185.png,1185.png,Fenadin,Fexofenadine Hydrochloride,source,ds1,train,False,ok
ds2_test_P0380.jpg,P0380.jpg,Decoral,,unknown,ds2,test,False,ok
ds1_train_313.png,313.png,Azyth,Azithromycin Dihydrate,source,ds1,train,False,ok
ds1_train_972.png,972.png,Disopan,Clonazepam,source,ds1,train,False,ok
ds2_train_P3277.jpg,P3277.jpg,Omep,,unknown,ds2,train,False,ok
ds2_test_P0281.jpg,P0281.jpg,Nexe,,unknown,ds2,test,False,ok
ds1_train_1839.png,1839.png,M-Kast,Montelukast Sodium,source,ds1,train,False,ok
ds2_train_P3179.jpg,P3179.jpg,Bilozin,,unknown,ds2,train,False,ok
ds2_train_P3187.jpg,P3187.jpg,Alcef,,unknown,ds2,train,False,ok
ds2_train_P1419.jpg,P1419.jpg,Nabu pain,,unknown,ds2,train,False,ok
ds1_train_1302.png,1302.png,Filmet,Metronidazole,source,ds1,train,False,ok
ds2_train_P2858.jpg,P2858.jpg,Derolon,,unknown,ds2,train,False,ok
ds2_train_P2099.jpg,P2099.jpg,Dexter 60,,unknown,ds2,train,True,ok
ds2_train_P4392.jpg,P4392.jpg,Tablet,,unknown,ds2,train,False,ok
ds2_train_P3825.jpg,P3825.jpg,Napa,Paracetamol,auto,ds2,train,False,ok
ds2_test_P1039.jpg,P1039.jpg,Algin,,unknown,ds2,test,False,ok
ds1_test_417.png,417.png,Ketozol,Ketoconazole (Shampoo),source,ds1,test,False,ok
ds2_train_P2107.jpg,P2107.jpg,Toradolin,,unknown,ds2,train,False,ok
ds1_train_1951.png,1951.png,Metro,Metronidazole,source,ds1,train,False,ok
ds1_train_2628.png,2628.png,Renova,Paracetamol,source,ds1,train,False,ok
ds2_train_P3279.jpg,P3279.jpg,Ceftriaxone,,unknown,ds2,train,False,ok
ds1_train_534.png,534.png,Bacmax,Baclofen,source,ds1,train,False,ok
ds1_train_2655.png,2655.png,Rhinil,Cetirizine Hydrochloride,source,ds1,train,False,ok
ds1_train_2298.png,2298.png,Nexum,Esomeprazole,source,ds1,train,False,ok
ds1_train_844.png,844.png,Denixil,Clonazepam,source,ds1,train,False,ok
ds1_train_2099.png,2099.png,Montene,Montelukast Sodium,source,ds1,train,False,ok
ds1_train_970.png,970.png,Disopan,Clonazepam,source,ds1,train,False,ok
ds2_train_P4212.jpg,P4212.jpg,Capsule,,unknown,ds2,train,False,ok
ds1_train_1760.png,1760.png,Lumona,Montelukast Sodium,source,ds1,train,False,ok
ds1_test_746.png,746.png,Tridosil,Azithromycin Dihydrate,source,ds1,test,False,ok
ds1_test_384.png,384.png,Ketocon,Ketoconazole (Shampoo),source,ds1,test,False,ok
ds1_train_1642.png,1642.png,Ketozol,Ketoconazole (Shampoo),source,ds1,train,False,ok
ds1_train_464.png,464.png,Baclofen,Baclofen,source,ds1,train,False,ok
ds1_train_1898.png,1898.png,Maxpro,Esomeprazole,source,ds1,train,False,ok
ds1_train_1945.png,1945.png,Metro,Metronidazole,source,ds1,train,False,ok
ds1_train_1024.png,1024.png,Esonix,Esomeprazole,source,ds1,train,False,ok
ds2_train_P2643.jpg,P2643.jpg,Ceevit,,unknown,ds2,train,False,ok
ds1_train_2208.png,2208.png,Napa,Paracetamol,source,ds1,train,False,ok
ds2_test_P1094.jpg,P1094.jpg,Beklo,Baclofen,auto,ds2,test,False,ok
ds2_train_P3435.jpg,P3435.jpg,Napa,Paracetamol,auto,ds2,train,False,ok
ds1_test_776.png,776.png,Zithrin,Azithromycin Dihydrate,source,ds1,test,False,ok
ds1_test_430.png,430.png,Lucan-R,Fluconazole,source,ds1,test,False,ok
ds1_val_601.png,601.png,Odmon,Montelukast Sodium,source,ds1,val,False,ok
ds1_train_2216.png,2216.png,Napa,Paracetamol,source,ds1,train,False,ok
ds2_train_P3857.jpg,P3857.jpg,Napa,Paracetamol,auto,ds2,train,False,ok
ds1_train_158.png,158.png,Amodis,Metronidazole,source,ds1,train,False,ok
ds1_train_3013.png,3013.png,Trilock,Montelukast Sodium,source,ds1,train,False,ok
ds1_val_611.png,611.png,Omastin,Fluconazole,source,ds1,val,False,ok
ds2_train_P3696.jpg,P3696.jpg,Metronidazole,,unknown,ds2,train,False,ok
ds2_train_P2352.jpg,P2352.jpg,K2cal,,unknown,ds2,train,True,ok
ds2_train_P4248.jpg,P4248.jpg,Cefuroxime,,unknown,ds2,train,False,ok
ds2_train_P2968.jpg,P2968.jpg,Fleme max,,unknown,ds2,train,False,ok
ds2_train_P3908.jpg,P3908.jpg,Rolac,,unknown,ds2,train,False,ok
ds1_test_357.png,357.png,Flexibac,Baclofen,source,ds1,test,False,ok
ds2_train_P1556.jpg,P1556.jpg,Nitrocontive,,unknown,ds2,train,False,ok
ds1_train_423.png,423.png,Backtone,Baclofen,source,ds1,train,False,ok
ds1_val_197.png,197.png,Conaz,Fluconazole,source,ds1,val,False,ok
ds2_train_P3748.jpg,P3748.jpg,Diet,,unknown,ds2,train,False,ok
ds2_train_P2311.jpg,P2311.jpg,Montene,Montelukast Sodium,auto,ds2,train,False,ok
ds1_train_2530.png,2530.png,Progut,Esomeprazole,source,ds1,train,False,ok
ds1_train_1509.png,1509.png,Flugal,Fluconazole,source,ds1,train,False,ok
ds1_val_779.png,779.png,Zithrin,Azithromycin Dihydrate,source,ds1,val,False,ok
